false,true,true,false,false,true,true,true
long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
table,_start,_stop,_time,_value,_field,_measurement,id
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T07:00:00Z,0.91,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T08:00:00Z,0.06,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T09:00:00Z,0.1,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T10:00:00Z,0.27,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T11:00:00Z,0.19,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T12:00:00Z,0.25,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T13:00:00Z,0.24,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T14:00:00Z,0.22,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T15:00:00Z,0.21,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T16:00:00Z,0.22,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T17:00:00Z,0.22,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T18:00:00Z,0.26,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T19:00:00Z,0.34,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,0.26,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,0.25,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,0.14,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,0.09,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T00:00:00Z,0.1,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T01:00:00Z,0.12,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T02:00:00Z,0.12,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T03:00:00Z,0.11,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T04:00:00Z,0.07,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T05:00:00Z,0.06,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T06:00:00Z,0.07,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T07:00:00Z,0.08,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T08:00:00Z,0.08,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T09:00:00Z,0.17,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T10:00:00Z,0.19,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T11:00:00Z,0.21,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T12:00:00Z,0.26,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T13:00:00Z,0.18,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T14:00:00Z,0.25,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T15:00:00Z,0.26,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T16:00:00Z,0.25,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T17:00:00Z,0.18,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T18:00:00Z,0.31,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T19:00:00Z,0.27,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,0.32,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,0.32,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,0.14,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,0.09,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
14,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-06-T00:00:00Z,0.12,flow,METER,6546a43b-dad6-49a1-ba1c-141fce9bb536
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T00:00:00Z,-0.54,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T01:00:00Z,-1.91,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T02:00:00Z,-2.22,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T03:00:00Z,-1.74,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T04:00:00Z,-0.68,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T05:00:00Z,0.21,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T06:00:00Z,1.64,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T07:00:00Z,3.03,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T08:00:00Z,11.8,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T09:00:00Z,12.49,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T10:00:00Z,11.38,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T11:00:00Z,12.1,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T12:00:00Z,11.3,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T13:00:00Z,10.86,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T14:00:00Z,10.91,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T15:00:00Z,10.99,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T16:00:00Z,11.18,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T17:00:00Z,12.14,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T18:00:00Z,13.28,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T19:00:00Z,14.41,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,15.61,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,14.88,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,8,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,4.1,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T00:00:00Z,2.45,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T01:00:00Z,1.46,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T02:00:00Z,1.08,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T03:00:00Z,1.19,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T04:00:00Z,2,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T05:00:00Z,3.2,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T06:00:00Z,4.78,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T07:00:00Z,8.63,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T08:00:00Z,11.63,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T09:00:00Z,11.79,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T10:00:00Z,12.07,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T11:00:00Z,11.86,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T12:00:00Z,11.25,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T13:00:00Z,11.46,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T14:00:00Z,10.62,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T15:00:00Z,10.54,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T16:00:00Z,10.9,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T17:00:00Z,12.47,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T18:00:00Z,12.83,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T19:00:00Z,15.07,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,15.11,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,14.25,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,7.99,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,4.12,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
15,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-06-T00:00:00Z,2.33,flow,METER,5597d3a2-c470-4c4e-8ef6-fd2eb524591a
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T00:00:00Z,1.4,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T01:00:00Z,-0.45,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T02:00:00Z,-1.15,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T03:00:00Z,-0.98,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T04:00:00Z,-0.43,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T05:00:00Z,-0.03,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T06:00:00Z,2.19,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T07:00:00Z,5.16,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T08:00:00Z,15.47,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T09:00:00Z,16.04,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T10:00:00Z,11.43,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T11:00:00Z,11.72,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T12:00:00Z,11.29,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T13:00:00Z,10.85,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T14:00:00Z,10.78,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T15:00:00Z,10.81,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T16:00:00Z,11.04,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T17:00:00Z,11.89,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T18:00:00Z,13.11,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T19:00:00Z,14.49,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,15.23,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,14.52,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,7.81,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,3.64,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T00:00:00Z,0.61,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T01:00:00Z,-1.06,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T02:00:00Z,-1.44,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T03:00:00Z,-0.91,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T04:00:00Z,0.94,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T05:00:00Z,3.19,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T06:00:00Z,5.65,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T07:00:00Z,10.96,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T08:00:00Z,14.76,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T09:00:00Z,11.39,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T10:00:00Z,11.71,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T11:00:00Z,11.62,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T12:00:00Z,11.27,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T13:00:00Z,11.1,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T14:00:00Z,10.66,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T15:00:00Z,10.63,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T16:00:00Z,10.92,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T17:00:00Z,12.03,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T18:00:00Z,12.93,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T19:00:00Z,14.75,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T20:00:00Z,15.02,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T21:00:00Z,14.26,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T22:00:00Z,7.81,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-05-T23:00:00Z,3.65,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
16,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-06-T00:00:00Z,0.48,flow,METER,fa294787-fc17-4a87-8895-fa722ff1a734
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T00:00:00Z,-3.39,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T01:00:00Z,-2.48,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T02:00:00Z,-1.85,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T03:00:00Z,-1.53,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T04:00:00Z,-1.28,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T05:00:00Z,-0.7,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T06:00:00Z,-1.17,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T07:00:00Z,-2.43,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T08:00:00Z,-4.9,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T09:00:00Z,-4.43,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T10:00:00Z,4.47,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T11:00:00Z,4.76,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T12:00:00Z,4.44,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T13:00:00Z,4.27,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T14:00:00Z,4.29,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T15:00:00Z,4.33,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T16:00:00Z,4.4,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T17:00:00Z,4.78,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
17,2022-04-04-T00:00:00Z,2022-04-06-T00:00:00Z,2022-04-04-T18:00:00Z,5.22,flow,METER,cc9862da-5f0a-4491-8020-356cf6fb2cd7
